Area,Perimiter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,class
10040,394.7130127,157.8847198,81.77407837,0.855419755,10231,0.626364708,class2
10785,437.8840027,181.2658081,77.65930176,0.903576076,11209,0.550142825,class1
9918,398.9549866,161.4676056,79.8935318,0.869009137,10270,0.622091174,class2
12386,467.8500061,201.9013062,79.30883026,0.919619679,12679,0.791842461,class1
12387,442.269989,177.719635,90.97150421,0.859055698,12754,0.585065186,class2
12093,432.8280029,176.8203125,88.09726715,0.867044628,12351,0.705131173,class2
11742,437.9030151,182.2570648,83.00418091,0.890274823,11974,0.588896155,class2
10580,409.0889893,173.3169861,78.04711914,0.892870128,10731,0.581318676,class2
9441,384.3399963,164.2263794,73.37516785,0.894637465,9566,0.7245031,class2
11176,427.3330078,176.6558533,82.13243103,0.885347962,11438,0.580873191,class2
14363,499.17099,210.2455444,88.11177826,0.907944739,14669,0.606853127,class1
11758,436.3829956,177.3486023,85.96657562,0.874662638,12190,0.763556063,class2
10901,410.3900146,174.6985779,79.86489105,0.889385402,11038,0.826960981,class2
16412,515.1149902,208.6945496,101.9417572,0.87257874,16857,0.773785949,class1
11932,436.7590027,178.3165588,86.78894043,0.873562098,12152,0.599899471,class2
9679,390.2219849,154.200592,81.98645782,0.846940875,10003,0.620687425,class2
12495,443.678009,184.9876709,87.13018036,0.882130384,12690,0.742600739,class2
9154,383.677002,158.3173676,74.56001282,0.882158399,9346,0.74750942,class2
10662,415.269989,172.5750275,79.80966949,0.886638284,10945,0.725010216,class2
15341,504.4630127,210.8721924,93.9865799,0.895180404,15628,0.768972456,class1
12840,470.0960083,199.2614899,82.7935257,0.90959233,13072,0.557872772,class2
12865,460.6659851,193.3482361,85.72440338,0.896339715,13120,0.634556592,class1
12016,469.4249878,196.9492493,79.83517456,0.91415751,12464,0.562968493,class1
12758,456.6380005,190.3683167,86.16264343,0.891708493,13177,0.703346372,class1
16593,524.8380127,218.1038208,97.8526001,0.893706799,16814,0.593285203,class1
14399,484.0820007,200.1735382,92.85159302,0.885910869,14849,0.604796708,class1
12491,457.1409912,194.8754578,82.49108887,0.905988812,12721,0.770478666,class1
11883,429.131012,171.3342896,89.82450867,0.851555407,12179,0.763639867,class2
13149,463.3110046,189.8730927,89.23203278,0.882689774,13421,0.787176728,class2
14556,487.4190063,208.7312622,89.19512177,0.904100299,14819,0.776485622,class1
11186,416.6749878,166.8765564,86.7095108,0.854408026,11537,0.761729658,class2
15517,481.3779907,194.6375122,102.0583878,0.85150218,15718,0.650117338,class1
13619,467.7659912,193.6809387,90.47348022,0.884190559,13926,0.586671829,class2
12150,435.9039917,175.4832153,89.56684113,0.859936416,12460,0.710526288,class2
9723,388.6170044,158.3608246,79.3425827,0.865433335,9949,0.625192881,class2
11577,418.7600098,168.2886353,89.30425262,0.847584009,11746,0.806085527,class2
13166,465.9670105,195.9054108,86.00589752,0.898478508,13383,0.658003926,class2
12539,437.4259949,174.9005737,92.72463226,0.847899973,12835,0.787378311,class2
11944,424.5469971,171.6155243,89.76213837,0.852306902,12177,0.627212107,class2
8328,369.7380066,152.5658569,70.56860352,0.886595726,8579,0.584421039,class2
12532,454.0669861,186.8625946,87.04252625,0.884884596,12888,0.630731285,class2
14634,501.1220093,214.106781,87.76828766,0.912118077,14954,0.693258822,class1
15196,498.144989,212.2437592,91.67678833,0.901901841,15427,0.712757945,class1
14686,503.6900024,212.2586823,89.78369141,0.906133473,15003,0.552146792,class1
14789,492.9519958,206.7086792,92.60356903,0.8940382,15069,0.747825623,class1
10767,428.3519897,181.7823029,75.89606476,0.908671975,11002,0.699155867,class2
10228,403.8909912,164.9504242,79.70546722,0.875505269,10475,0.649768114,class2
9908,432.7690125,188.1876831,67.69534302,0.933059335,10205,0.611680448,class1
13235,465.8160095,193.5456238,88.63944244,0.888964057,13629,0.56547749,class1
11380,423.6149902,172.1738892,85.65729523,0.867461383,11620,0.673173606,class2
10579,405.1220093,167.293335,81.34564972,0.873822153,10750,0.796371579,class2
14966,499.6380005,205.474823,93.38162231,0.890763342,15387,0.58142966,class1
12859,462.8720093,193.3418427,85.90898895,0.89585954,13279,0.708914518,class1
11200,428.1669922,176.1075134,82.36244202,0.88389641,11424,0.584246218,class2
13524,472.7349854,192.0857849,91.37776947,0.879600346,13947,0.59629631,class2
12927,453.0150146,184.3237915,89.86130524,0.8731125,13196,0.736917138,class1
10971,407.3559875,167.4046631,84.57907104,0.862980485,11108,0.739634573,class2
12649,459.9450073,190.4369659,85.74949646,0.892888606,12886,0.698184013,class2
10386,405.9679871,165.6750488,81.03001404,0.872233272,10684,0.636241138,class2
13737,484.3850098,209.5435181,84.1657486,0.915787816,13944,0.605207503,class1
11052,418.9500122,170.4664459,83.59331512,0.871508777,11338,0.701981723,class2
14851,512.3189697,218.0083618,88.49666595,0.913903058,15556,0.717751682,class1
10870,414.2780151,164.7044067,85.40578461,0.855053484,11183,0.661594629,class2
10622,408.0280151,166.3291016,81.88404846,0.870424807,10808,0.620806575,class2
14842,505.7260132,214.9547424,88.66092682,0.910974264,15313,0.544500709,class1
11749,455.2569885,192.5899963,78.04095459,0.914220035,12001,0.606650472,class2
12593,449.5700073,179.3675537,90.69927979,0.862731934,12945,0.627578974,class2
13946,482.1400146,203.2573242,88.27828979,0.900759697,14233,0.571510553,class1
12260,453.572998,193.1613312,81.17553711,0.907409608,12508,0.574158192,class2
14956,490.256012,204.5412292,93.75128937,0.888772249,15196,0.672784507,class1
13211,476.6589966,204.8645325,82.88511658,0.914500415,13608,0.710880339,class1
13839,481.5880127,201.3427887,88.88829803,0.897272348,14165,0.716935217,class1
11502,425.9559937,173.2731934,85.45619202,0.869922996,11776,0.637583137,class2
12131,444.9259949,183.838089,85.05927277,0.886522353,12419,0.784162879,class2
12898,454.7669983,184.3739777,90.9540329,0.869852006,13223,0.757814348,class2
12620,458.8869934,193.8964233,84.0860672,0.901074231,12866,0.75253427,class2
13567,473.5750122,195.3531189,89.23707581,0.889570057,14020,0.646786809,class1
14023,491.6690063,211.1591949,85.50136566,0.914354682,14262,0.539138794,class1
12924,474.4240112,203.019928,81.82215881,0.915188849,13150,0.535732031,class1
12754,450.723999,186.2673492,88.71730042,0.879288197,13063,0.801634192,class2
10910,445.2739868,190.2480469,73.87875366,0.921520948,11229,0.627877533,class2
12210,453.1239929,189.4207764,83.15539551,0.898487926,12641,0.637331665,class1
13350,466.618988,196.5089722,87.16155243,0.896249652,13562,0.799209774,class1
13302,482.6900024,209.39711,81.748909,0.92064476,13827,0.595327616,class1
13166,461.9389954,185.600296,91.29359436,0.870661438,13562,0.656331003,class1
11782,433.7369995,182.7408142,83.0475235,0.890769541,12083,0.756565869,class2
11434,404.7099915,161.0792694,90.86819458,0.825692177,11591,0.802949429,class2
13509,480.4660034,207.1371613,83.94016266,0.914210558,?,0.595634937,class1
14115,486.2720032,207.5510406,87.78108978,0.906158924,14422,0.600817263,class1
15554,502.0960083,206.2775269,97.22338867,0.881960571,15826,0.827340424,class1
12148,440.6199951,184.9533081,84.69785309,0.888982177,12328,0.634294093,class2
12911,446.7539978,187.8721008,88.20014191,0.882948935,13071,0.771082163,class2
16454,518.1090088,217.098526,97.78069305,0.892827988,16893,0.797189951,class1
11958,444.927002,187.7583618,81.88331604,0.899893343,12240,0.72666502,class1
10572,412.2520142,163.6511841,84.48179626,0.856449485,10911,0.662198544,class2
11299,429.4389954,174.4416199,84.42338562,0.875088155,11663,0.613376021,class2
13687,481.7449951,201.1745758,87.95717621,0.899355471,13979,0.698316336,class1
14706,503.3070068,212.684021,89.086586,0.90804702,15074,0.595963717,class1
11226,425.0130005,180.2342834,79.79391479,0.896658301,11414,0.713078856,class2
13677,467.2479858,191.011795,91.82099152,0.876880467,13901,0.65502876,class2
11422,419.9070129,168.0318909,88.29070282,0.850830555,11687,0.618073583,class2
14634,493.0270081,208.1361542,90.37943268,0.900800943,14898,0.710250437,class1
15072,511.1759949,221.7821045,87.38172913,0.919111252,15392,0.550877213,class1
9776,403.6759949,170.8800507,73.11127472,0.903849065,9969,0.641933143,class2
11840,420.1409912,166.928894,90.9812851,0.838416398,12021,0.796609044,class2
12837,448.2749939,180.2652435,92.16251373,0.859425724,13157,0.767763138,class2
11441,415.8580017,170.4867706,85.7565918,0.864280462,11628,0.681011915,class2
14407,482.79599,202.8323364,91.19192505,0.893233716,14671,0.742628872,class1
10617,425.4750061,180.4988098,76.52987671,0.905666411,10911,0.771808684,class2
13003,478.5870056,197.8812103,85.53159332,0.901759982,13402,0.588850677,class2
14771,471.9100037,193.905426,98.03417206,0.862781346,14976,0.614817917,class2
12042,440.7000122,177.1113586,88.22966003,0.867085576,12424,0.751685381,class2
11224,424.7470093,174.4214478,83.19822693,0.878905773,11544,0.713450313,class2
11780,435.67099,181.6983185,83.58512115,0.887907803,11975,0.8079561,class2
9426,402.7099915,175.9742889,68.60753632,0.920868874,9578,0.577431977,class2
12261,443.2810059,183.6369324,86.09529877,0.883286119,12507,0.717017531,class2
11862,436.2999878,177.2002106,86.44499207,0.872934222,12146,0.761556268,class2
17442,539.776001,228.5934753,98.19204712,0.903043628,17698,0.576252162,class1
10681,421.256012,178.3694458,77.9608078,0.899425089,10929,0.557172656,class2
12837,445.6380005,178.198288,93.73123169,0.850488245,13197,0.7629264,class2
13286,480.0710144,202.5484009,85.11695099,0.907417536,13633,0.550144911,class1
13970,481.8840027,201.47258,89.49721527,0.895920038,14310,0.567886174,class1
15676,512.335022,214.7678528,93.72193909,0.899758995,15961,0.779280186,class1
13816,484.276001,199.0134888,89.86624908,0.892241478,14356,0.64245522,class1
14828,494.2879944,202.1031494,95.03462219,0.882544816,15197,0.591794372,class1
15238,496.8710022,208.5317841,93.82839966,0.893054903,15487,0.732314467,class1
12706,463.4509888,194.1814575,84.88485718,0.899392545,13011,0.797314286,class1
12483,428.1470032,170.2961273,94.28094482,0.832763135,12680,0.73737371,class2
13377,472.9609985,199.9407806,86.68286896,0.901133001,13685,0.79483068,class1
14601,505.2489929,215.9343872,86.7587204,0.915735006,14991,0.668543935,class1
13568,478.3110046,204.0691223,85.50912476,0.907976806,13819,0.568316996,class1
13325,468.3500061,188.9027405,90.83171082,0.87680918,13643,0.612643659,class2
13658,499.3739929,206.5097351,85.75654602,0.909699857,14177,0.540268958,class1
11734,430.2799988,181.8872986,82.55502319,0.891062796,11875,0.799427688,class2
11850,434.6220093,180.0014496,84.9884491,0.88151598,12073,0.792112291,class2
10669,404.8009949,162.4951935,84.97767639,0.852360308,10908,0.675253153,class2
11476,424.7829895,169.0904236,88.1805954,0.853251517,11845,0.624544203,class2
10497,405.3460083,165.3481598,81.97666168,0.868446946,10735,0.668598711,class2
12192,442.5299988,179.9447937,87.39317322,?,12483,0.625423193,class2
13921,481.9930115,203.44487,88.12581635,0.901313186,14210,0.561330616,class1
15037,501.4670105,208.9055786,92.30456543,0.897089779,15452,0.578613222,class1
14277,492.0310059,213.2996216,85.51837158,0.91610837,14481,0.542521656,class1
10685,416.7170105,173.2751465,79.70606995,0.88792038,10871,0.706679881,class2
11509,435.8670044,178.4244537,83.85386658,0.882683218,11792,0.584658384,class2
13837,483.5939941,204.3109283,87.28925323,0.904139519,14139,0.569423854,class1
14301,497.7739868,209.876358,87.29936981,0.909384668,14591,0.60068047,class1
15144,505.9129944,212.3688812,92.02203369,0.901243865,15609,0.609514594,class1
11859,421.8129883,169.9307861,89.38180542,0.850491047,12056,0.701466918,class2
12557,443.2189941,175.5974884,92.33856964,0.850575089,12860,0.622867048,class1
13056,485.6610107,205.5296478,82.62532806,0.915634513,13492,0.536423028,class2
10979,417.3630066,175.8724365,80.277771,0.889746726,11146,0.666848898,class2
14625,492.9519958,206.5892181,91.43078613,0.896732509,14972,0.739532769,class1
10214,392.2399902,158.9323425,82.07255554,0.856347919,10371,0.664541304,class2
14817,502.5830078,211.5290222,90.38519287,0.904112518,15113,0.568027616,class1
11455,405.618988,159.5702667,92.32996368,0.815599859,11639,0.776189208,class2
12763,454.9020081,185.2253723,89.68470001,0.874961615,13081,0.62270689,class2
12518,473.3840027,203.9220581,80.00766754,0.919818401,12778,0.680326104,class1
14136,488.9679871,203.3906555,89.7869873,0.897285402,14475,0.592058957,class1
14161,488.6870117,206.5074615,87.96766663,0.904733479,14428,0.593951821,class1
12198,432.0270081,176.9954376,88.56768799,0.865797043,12400,0.749493062,class2
14096,476.95401,198.7421875,91.36670685,0.888061464,14346,0.599319756,class1
11014,413.4400024,165.7452087,86.55466461,0.85281378,11182,0.582628012,class2
12974,460.4169922,191.3257751,87.28570557,0.889869571,13310,0.677210569,class1
10502,402.8340149,162.6251373,83.31459808,0.858800173,10798,0.639196575,class2
11976,444.6440125,188.9818573,81.36695862,0.902564645,12149,0.558009505,class2
11102,423.5939941,173.8625641,82.35933685,0.880684257,11332,0.591538787,class2
10628,418.3039856,171.8248138,80.32759857,0.883994639,10828,0.715064228,class2
11354,426.8729858,172.3962555,85.40240479,0.868673921,11703,0.729222894,class2
11701,432.9760132,184.5192261,81.00479126,0.898484826,11887,0.760101318,class2
11149,416.8909912,167.2921295,86.69961548,0.85522747,11323,0.69089669,class2
13264,447.947998,175.3849792,98.29758453,0.828176439,13502,0.660952747,class2
15330,501.696991,209.6793213,93.87272644,0.894185483,15617,0.582623899,class1
16588,519.559021,218.394455,97.66686249,0.894432008,16852,0.640067935,class1
14466,497.8399963,204.4095459,91.21478271,0.89491564,14885,0.656500995,class1
11739,434.6289978,179.1478271,84.45870972,0.88189441,12032,0.775875747,class2
11945,414.1459961,162.3527832,94.94728088,0.811162531,12106,0.797769308,class2
12919,475.2600098,201.8156586,83.20626831,0.91105336,13256,0.765162289,class1
13267,465.0320129,193.7655945,88.83869934,0.888701916,13543,0.664413035,class2
12163,435.4979858,178.5391541,87.81410217,0.870681167,12443,0.785419106,class2
15218,508.1359863,214.2770691,91.71027374,0.903779447,15685,0.668012798,class1
14751,499.0209961,214.0371399,88.62864685,0.910240173,14955,0.552678883,class1
13279,483.6579895,201.3382263,85.47550201,0.905410647,13691,0.576345503,class1
10910,413.0950012,165.8804321,85.08663177,0.858424723,11243,0.707706273,class2
14223,480.9530029,201.3895569,90.38588715,0.893626571,14441,0.641947985,class1
10386,411.1390076,171.5273285,77.87589264,0.89099431,10636,0.59196353,class2
12720,472.2340088,201.6408539,82.22841644,0.913072884,13352,0.745079637,class1
10491,411.9949951,174.7058105,77.03625488,0.897532403,10658,0.767615438,class2
13682,488.8999939,199.5596924,89.44221497,0.893934369,14457,0.599666893,class1
9878,406.9779968,169.3667145,74.97759247,0.896672845,10098,0.581332386,class2
11337,427.9530029,174.9444427,83.92398071,0.87742275,11617,0.595336854,class2
10590,412.5069885,173.7112427,78.52342224,0.892000616,10743,0.783921838,class2
12906,449.7909851,180.6758881,92.46822357,0.859110177,13278,0.635920167,class2
11639,434.6059875,178.8533325,84.3060379,0.881935716,11941,0.699543238,class2
11606,432.3139954,185.7037354,80.2800827,0.901728928,11756,0.83274734,class2
11732,428.1830139,172.9629669,86.98690033,0.864331722,11900,0.631092012,class2
12224,438.9760132,177.1386108,88.4313736,0.866474509,12445,0.606258988,class2
14159,489.4360046,209.1313171,87.11465454,0.909110606,14410,0.547948897,class1
13831,483.6159973,202.8757782,88.29086304,0.900335431,14270,0.591068387,class1
12318,442.5870056,189.5644379,83.20392609,0.898525357,12495,0.651746035,class2
11622,419.5660095,167.3070679,89.68018341,0.844204366,11854,0.631115913,class2
10604,409.1910095,169.1711578,80.42681122,0.879760683,10780,0.78431952,class2
15228,505.2650146,209.6252747,93.5268631,0.894952178,15501,0.739223301,class1
11816,446.1000061,187.143158,81.82019043,0.899361193,12069,0.746713877,class2
7943,362.6730042,154.886322,65.93088531,0.904877186,8080,0.608659029,class2
9335,388.8059998,160.1561584,75.16480255,0.883027077,9536,0.623330653,class2
12253,437.9429932,177.7510529,89.38975525,0.86434871,12595,0.614925206,class2
11962,440.5450134,181.7234039,85.1971817,0.88328898,12283,0.622858644,class2
10150,405.7369995,164.7185516,80.26424408,0.87324518,10338,0.59270072,class2
10272,413.6919861,175.919632,74.96435547,0.904662669,10462,0.594788671,class2
14988,491.7070007,205.0606689,94.85704041,0.886577368,15270,0.582013071,class1
10193,409.7950134,174.1696167,75.03090668,0.902451158,10377,0.756437838,class2
11316,429.6350098,177.2783051,82.78518677,0.884268582,11544,0.756417096,class2
11672,435.7139893,179.9275513,83.97663116,0.884402633,11941,0.657762766,class2
13099,453.3659973,180.9826355,93.60396576,0.855865419,13377,0.627316713,class2
12619,470.6140137,202.7645111,80.17954254,0.918495297,12937,0.607939482,class1
14504,502.5069885,212.2475739,87.93212891,0.910144746,14895,0.553418815,class1
11523,441.4030151,183.0505981,81.27246094,0.896032214,11815,0.782812476,class2
9080,396.5400085,165.6870117,70.25222778,0.905659556,9387,0.578086197,class2
15121,503.4869995,212.9385223,91.33050537,0.90334934,15470,0.78379637,class1
15975,522.8040161,218.4176788,94.04412842,0.902557135,16290,0.567636728,class1
14794,501.5690002,213.4909973,89.19424438,0.908543944,15202,0.680621982,class1
11139,423.3240051,173.0767059,82.68975067,0.878488421,11380,0.716426551,class2
12349,467.6650085,202.6878052,78.67498016,0.921592653,12572,0.548162282,class1
11240,426.6440125,175.5941162,82.95658875,0.881366193,11427,0.606518447,class2
14469,484.4670105,204.249176,90.72005463,0.895945728,14701,0.658729792,class1
15569,528.7890015,221.5768433,90.98238373,0.911809623,16286,0.565692902,class1
12356,427.8980103,173.0211639,91.67183685,0.848103762,12524,0.798707187,class2
12051,423.2269897,168.0132751,92.19841766,0.835982084,12216,0.766018331,class2
11112,429.6530151,172.4271393,83.9238739,0.873557568,11472,0.609210551,class2
10509,405.0570068,166.5041046,81.1501236,0.873192132,10722,0.674432039,class2
13568,482.1419983,206.3412628,84.97628021,0.911263406,13798,0.772841215,class1
11070,419.4030151,173.5750427,82.15421295,0.88089776,11266,0.600585938,class2
10221,405.2999878,168.6337433,78.04261017,0.886466086,10368,0.602724373,class2
12831,455.2420044,187.2671204,88.07061768,0.882509768,13084,0.616519332,class2
11874,435.9360046,?,86.48963928,0.872916222,12097,0.722482502,class2
12266,438.822998,178.8424377,88.80107117,0.86801815,12554,0.769993722,class2
12292,457.2860107,194.8883209,80.99093628,0.909558356,12561,0.563827336,class1
15322,506.3980103,217.8637543,90.17707062,0.910315573,15531,0.813615143,class1
13203,469.4660034,199.3418579,85.38957214,0.903609395,13431,0.601558208,class1
12942,441.743988,175.5592499,95.28501129,0.83989346,13310,0.701691628,class2
13256,462.723999,194.1487579,87.72887421,0.892086744,13465,0.647423685,class1
11748,433.7709961,178.3394775,85.62522125,0.877200127,12053,0.652956843,class2
15488,507.8829956,206.6395264,96.87207794,0.883305728,15968,0.602552116,class1
13410,477.0849915,195.7989349,88.77674866,0.891303241,13842,0.572343171,class1
11003,417.0589905,168.2343292,85.0189743,0.862908363,11270,0.611277759,class2
15813,495.2680054,203.7946777,99.68769073,0.872195482,16095,0.735248983,class1
14887,493.0450134,199.164917,96.6937027,0.874239087,15347,0.617128909,class1
10961,419.3880005,169.5791473,84.24118042,0.867884457,11323,0.75854671,class2
11295,417.3370056,174.0199432,83.1422348,0.878482699,11476,0.768576503,class2
14734,498.7070007,211.0009613,90.11148071,0.904220164,15171,0.784599841,class1
16401,521.0770264,213.1025696,99.54189301,0.884200335,16781,0.726608217,class1
13479,477.0159912,200.0530548,86.65029144,0.901328325,13786,0.657897294,class1
15809,518.4550171,221.0706787,92.2322998,0.908811331,16079,0.814812899,class1
13916,478.8779907,201.639679,88.56097412,0.898387313,14221,0.603993058,class1
14413,502.0499878,211.9916382,88.64776611,0.908370495,14826,0.57608217,class1
10510,416.7109985,174.7802887,77.3044281,0.896869659,10691,0.588334084,class2
15231,525.5789795,229.7498779,85.09378815,0.928882003,15617,0.572895527,class1
14092,466.447998,185.1782379,98.08610535,0.84819454,14434,0.663840234,class2
13485,471.5700073,198.272644,87.72728729,0.896789312,13734,?,class1
14723,491.0549927,204.1756744,93.06549072,0.890076637,15021,0.575679362,class1
11291,432.6459961,177.0127258,82.56719208,0.884548724,11586,0.652658939,class2
16654,519.0360107,217.2497101,98.99957275,0.890136063,16976,0.7633847,class1
9936,398.276001,161.4819336,80.27461243,0.867686331,10216,0.671941578,class2
14965,483.5079956,203.5234528,94.31124878,0.886153102,15151,0.775549352,class1
12397,446.3190002,184.8002625,86.41623688,0.883929789,12594,0.597849131,class2
14017,471.8139954,194.6434479,92.36013031,0.880250454,14314,0.708788455,class1
14009,487.0629883,208.6516571,86.59980774,0.909800947,14333,0.75010711,class1
12635,439.0830078,171.228714,94.81417847,0.832697392,12929,0.631118894,class2
16059,522.723999,217.8501434,95.15388489,0.899565458,16675,0.688459218,class1
12826,452.821991,181.8579712,91.52682495,0.864119112,13129,0.606200993,class2
12990,469.480011,200.5154114,83.43035126,0.909328222,13214,0.701214552,class1
13719,487.1470032,208.8647766,84.3004303,0.914930046,14111,0.604414463,class1
10513,410.0350037,165.656601,82.55253601,0.866984367,10789,0.725534856,class2
11910,427.2789917,173.2954407,88.56226349,0.859552264,12191,0.773376644,class2
11881,439.1849976,183.8895264,83.34947205,0.891379178,12097,0.582830489,class2
16898,526.9439697,217.8717957,100.3450317,0.887623787,17274,0.624464154,class1
15028,498.82901,205.5384521,94.58416748,0.88782692,15382,0.577777803,class1
13413,475.3900146,196.856781,87.78818512,0.895058095,13917,0.571008921,class1
9510,401.4920044,169.6710052,72.38471222,0.90443188,9764,0.654552937,class2
15159,515.1309814,216.0619202,91.02570343,0.90692389,15685,0.65071255,class1
10680,413.803009,171.882019,79.86556244,0.885492623,10848,0.590773344,class2
11933,430.8670044,178.9629974,85.46997833,0.878585756,12118,0.798087239,class2
13481,447.92099,182.9851379,94.3671875,0.856763482,13647,0.780783057,class2
14436,486.9890137,204.4976959,90.86436462,0.895863414,14709,0.64185673,class1
10510,420.0220032,175.7176971,78.40139008,0.894944191,10756,0.572814465,class2
15390,511.5090027,214.466095,92.45722198,0.902302206,15788,0.773289144,class1
13694,464.5599976,191.3311005,91.70781708,0.877643049,13918,0.708799183,class1
13431,482.5299988,212.4506073,81.18547821,0.924105227,13786,0.777977288,class1
12293,442.052002,180.3721771,88.5213089,0.871289015,12607,0.602066815,class2
14969,494.4169922,207.2099152,92.91051483,0.893838823,15286,0.63970083,class1
10589,408.756012,167.8834076,81.0369873,0.875786841,10775,0.617938817,class2
16519,533.2180176,224.2022705,95.21685791,0.905337989,17041,0.740762353,class1
12994,453.9410095,192.1659851,86.55552673,0.892816484,13152,0.814160407,class2
10664,414.9389954,168.0790863,81.73141479,0.873809934,10929,0.645364344,class2
12089,440.7260132,179.962326,86.65956879,0.876422524,12390,0.666868925,class2
14682,505.0310059,219.886322,86.04150391,0.920263171,15155,0.552911043,class1
15381,503.57901,211.8835297,93.30974579,0.8978104,15749,0.740325391,class1
15360,515.2979736,220.9217529,89.95549011,0.913346767,15662,0.641604006,class1
15258,505.1629944,214.0193329,91.61249542,0.903751671,15497,0.574127018,class1
16734,531.507019,220.6954803,97.83933258,0.896362066,17242,0.657111466,class1
14410,483.8089905,200.6350555,92.5211792,0.887326539,14788,0.583211899,class1
16934,533.0859985,225.3026733,96.45010376,0.903735518,17323,0.752622247,class1
13513,473.1029968,196.2790833,89.51602936,0.889946461,13867,0.749389946,class1
14229,485.118988,206.5976868,88.72132874,0.903095365,14455,0.745168865,class1
11070,413.4200134,168.5196686,84.49382782,0.865222275,11328,0.62659198,class2
15373,489.131012,200.1409149,98.96591187,0.869188309,15617,0.776414156,class1
11746,431.8269958,174.5800629,87.34896088,0.865830421,12096,0.718849421,class2
13860,484.7720032,200.7766266,88.84082794,0.896775484,14238,0.660881162,class1
11624,452.3710022,190.0177155,79.30647278,0.908739626,11979,0.58600527,class2
13782,471.131012,194.4383392,90.97846222,0.883779347,14000,0.596623361,class1
11693,446.4840088,185.6515961,81.7223053,0.8979038,12064,0.572793186,class2
10550,404.2950134,160.4701233,85.4500351,0.846431196,10846,0.779806316,class2
11014,411.2179871,167.1317139,85.07861328,0.860736191,11185,0.696603656,class2
10723,431.1640015,182.325119,76.51873016,0.907670796,11059,0.781275034,class2
13952,484.946991,201.3228302,89.51037598,0.895723701,14349,0.656410277,class1
11690,432.5190125,183.0266266,82.307724,0.893177867,11846,0.57891351,class2
12173,438.3190002,180.3327332,87.05815125,0.875750482,12375,0.658712149,class2
12148,434.3070068,177.4776917,88.51750183,0.86674422,12437,0.755050063,class2
12278,453.6929932,184.0501556,86.66008759,0.882213056,12601,0.629834831,class2
11440,425.7520142,170.70784,87.1285553,0.859939635,11816,0.612157524,class2
13315,476.2030029,205.1886139,83.0610199,0.914403796,13510,0.551574171,class1
10519,406.756012,169.019043,80.37228394,0.87970376,10684,0.605444908,class2
11034,414.5010071,169.0801544,84.23165894,0.86707598,11256,0.768170416,class2
13728,488.1019897,208.9741211,84.64085388,0.914303243,14052,0.557935357,class1
11999,440.6690063,176.7019043,88.94086456,0.86408931,12483,0.646846354,class2
15074,497.178009,205.6398163,94.62220001,0.887848675,15536,0.721105993,class1
14405,488.2369995,204.43013,90.62645721,?,14742,0.763785779,class1
13217,471.7510071,194.1313171,88.09217834,0.891115665,13520,0.572090209,class2
12162,454.776001,191.1208038,82.31742859,0.902490914,12493,0.745220602,class1
14617,495.4500122,207.3158875,90.70746613,0.899202526,14950,0.637906969,class1
11249,418.9379883,168.6086273,86.19229126,0.859463334,11423,0.621904016,class2
10937,411.9580078,165.007782,85.2615509,0.856159091,11135,0.624971449,class2
13670,486.8099976,207.7422028,84.57769775,0.913371086,13923,0.580960453,class1
14276,492.8399963,208.8769531,88.12108612,0.906651497,14706,0.582456112,class1
12155,434.2749939,174.7768097,89.50150299,0.858931601,12388,0.80294621,class2
10595,407.2669983,166.1306305,82.56895447,0.867743552,10849,0.6427055,class2
13803,492.0209961,207.049942,87.18410492,0.907024622,14174,0.569148958,class1
11811,427.7510071,170.1020508,89.35462952,0.850916982,12066,0.645409822,class2
15043,498.2990112,206.0117035,94.76668549,0.887915671,15414,0.586883605,class1
13921,486.3880005,203.1841736,88.83795929,0.899350345,14334,0.580186725,class1
12418,453.04599,187.8212128,85.17218781,0.891269088,12719,0.77997613,class2
15035,486.6530151,198.2198334,97.85749817,0.869642675,15279,0.623755395,class1
11447,447.3460083,190.3890533,79.03822327,0.909757257,11753,0.543542266,class1
12437,442.4989929,183.5729218,86.80197906,0.881144345,12645,0.626738548,class2
11102,425.9710083,174.8511047,81.74403381,0.883989632,11333,0.701592505,class2
13064,469.8359985,199.5599823,84.36461639,0.906244874,13382,0.656416416,class1
11097,436.144989,182.7428589,78.44047546,0.903190613,11472,0.628867745,class2
14816,496.3160095,206.6574249,92.17412567,0.895021141,15194,0.581498504,class1
13460,451.0480042,181.4749908,95.35157776,0.850839674,13697,0.725997865,class2
12094,432.3909912,173.418808,89.67160034,0.855936348,12318,0.637869179,class2
10427,405.5780029,170.5610657,78.14707947,0.888861179,10588,0.676068187,class2
9802,412.368988,176.1655731,71.48280334,0.913975,9991,0.566950083,class2
11730,424.1640015,172.7373657,87.71980286,0.861462116,11913,0.622809827,class2
13010,463.4190063,194.7675629,86.11576843,0.896942914,13349,0.776948333,class2
11891,446.4070129,189.0554657,81.9135437,0.901260376,12125,0.551914573,class2
13913,493.6069946,212.9854736,83.99134827,0.91895926,14218,0.57212764,class1
9571,388.5920105,160.9365845,76.43877411,0.880006254,9720,0.637429237,class2
13368,487.5509949,202.5396271,86.57293701,0.904045105,13965,0.718246281,class1
12047,455.6080017,195.6660767,80.26914215,0.911979675,12339,0.544030011,class1
10296,415.7510071,172.3328705,77.06074524,0.89445287,10514,0.610893548,class2
